                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.69203,                 1.0209,                0.40447,                 1.0002,                0.98249,                      1,                0.99438,                  0.778,                0.94069,                0.95833,                0.93013,                0.53827,                0.72874,                 1.1448,                0.33901,                 1.0487,              0.0010729,              0.0010729,              0.0010729
                    111,                0.65252,                  1.012,                0.38961,                0.96334,                0.98388,                0.99215,                0.99438,                0.78012,                0.94229,                0.95052,                 0.9408,                  0.542,                0.74073,                 1.1538,                0.35457,                 1.0369,              0.0010674,              0.0010674,              0.0010674
                    112,                0.70763,                0.97182,                0.41241,                 1.0043,                0.99569,                0.94792,                0.98571,                0.74597,                0.89541,                0.85069,                0.83916,                0.50312,                0.69824,                 1.2146,                0.43049,                 1.0272,              0.0010619,              0.0010619,              0.0010619
                    113,                0.59707,                0.94631,                0.37572,                0.94595,                0.99173,                0.89839,                0.95637,                0.73551,                0.89167,                0.80519,                0.80667,                0.49218,                0.76853,                 1.4368,                0.66086,                 1.0752,              0.0010564,              0.0010564,              0.0010564
                    114,                0.65741,                 1.0591,                0.39846,                0.97563,                0.98615,                0.98524,                0.99406,                0.78829,                0.93034,                0.92999,                0.91366,                0.55019,                0.70852,                 1.2136,                0.39606,                 1.0508,              0.0010509,              0.0010509,              0.0010509
                    115,                0.65534,                0.99685,                0.38834,                0.98759,                0.98587,                0.99887,                0.99483,                0.77289,                0.93017,                0.94336,                0.92066,                0.59085,                0.63073,                 1.0694,                0.33131,                0.97696,              0.0010454,              0.0010454,              0.0010454
                    116,                0.66439,                 1.0075,                0.39481,                0.97843,                 0.9804,                0.99599,                0.99411,                0.77845,                0.92438,                0.94045,                0.92023,                0.58834,                0.63203,                 1.0444,                0.34765,                0.96191,              0.0010399,              0.0010399,              0.0010399
                    117,                0.64588,                0.90686,                0.39175,                0.98206,                0.97415,                0.99791,                0.99394,                0.78943,                0.91835,                0.94236,                0.91656,                0.55635,                0.63009,                 1.0337,                0.34954,                0.96132,              0.0010344,              0.0010344,              0.0010344
                    118,                0.62223,                0.95354,                  0.368,                0.95942,                0.96166,                 0.9951,                0.99309,                0.79388,                0.90202,                0.94107,                0.91774,                0.54303,                0.64296,                 1.1643,                0.36648,                0.98992,              0.0010289,              0.0010289,              0.0010289
                    119,                0.62569,                0.92821,                0.37751,                0.96078,                0.96953,                      1,                0.99325,                0.79604,                0.94927,                0.94312,                0.94928,                0.55764,                0.65153,                 1.2172,                0.35063,                0.99164,              0.0010234,              0.0010234,              0.0010234
                    120,                0.62199,                0.93675,                0.39287,                0.95843,                0.98567,                      1,                0.99458,                0.80119,                0.92683,                0.93056,                0.92387,                0.56865,                0.64803,                 1.0361,                0.33545,                 0.9782,              0.0010179,              0.0010179,              0.0010179
                    121,                0.62179,                0.99858,                0.36877,                0.96653,                 0.9898,                0.98386,                0.99402,                  0.802,                0.91804,                0.91508,                0.91588,                0.58279,                0.64362,                 1.0168,                0.33074,                0.97844,              0.0010124,              0.0010124,              0.0010124
                    122,                0.66355,                 1.0412,                0.40897,                0.98115,                0.97939,                 0.9398,                0.99111,                0.74909,                0.93464,                0.89976,                0.93295,                0.57722,                0.66929,                 1.0613,                0.37785,                0.99847,              0.0010069,              0.0010069,              0.0010069
                    123,                 0.6382,                 1.0286,                 0.4071,                0.96953,                0.97895,                0.96619,                0.99252,                 0.7729,                0.90934,                 0.8984,                0.90444,                0.56097,                0.63293,                 1.0443,                0.32537,                0.98889,              0.0010014,              0.0010014,              0.0010014
                    124,                0.61388,                 1.0181,                0.38754,                0.95021,                 0.9891,                0.99852,                  0.995,                0.81247,                0.87776,                0.88816,                0.84035,                0.52862,                0.62042,                0.98206,                0.32271,                0.97119,             0.00099587,             0.00099587,             0.00099587
                    125,                0.62899,                0.98254,                0.38244,                0.96702,                0.98921,                      1,                  0.995,                0.82102,                0.86414,                  0.875,                0.82378,                0.51861,                0.60495,                0.96592,                0.30986,                 0.9617,             0.00099036,             0.00099036,             0.00099036
                    126,                0.59722,                 0.9496,                0.35953,                 0.9637,                0.99082,                      1,                  0.995,                0.82777,                0.94921,                0.95833,                0.93033,                0.58489,                0.59009,                0.95496,                0.29352,                0.95604,             0.00098486,             0.00098486,             0.00098486
                    127,                0.62306,                 1.0193,                0.38204,                0.95823,                0.99146,                      1,                0.99493,                0.82315,                0.94977,                0.95833,                0.93415,                0.57373,                0.61436,                 1.0326,                0.28533,                0.97192,             0.00097936,             0.00097936,             0.00097936
                    128,                0.60845,                0.95757,                0.38873,                0.96528,                0.99229,                0.99804,                0.99483,                0.81501,                 0.9228,                0.92864,                0.89726,                0.54979,                0.65959,                 1.1209,                0.29786,                0.98278,             0.00097386,             0.00097386,             0.00097386
                    129,                0.59119,                0.90821,                0.35688,                 0.9426,                0.99232,                0.99745,                0.99483,                0.80537,                0.92013,                0.91104,                0.88487,                0.53986,                0.65192,                 1.0922,                0.30321,                0.97901,             0.00096836,             0.00096836,             0.00096836
                    130,                 0.6014,                0.93802,                0.36794,                 0.9574,                0.98972,                0.99536,                0.99479,                0.79301,                0.93366,                 0.9403,                0.91231,                0.56198,                0.63597,                 1.0549,                0.30482,                0.98097,             0.00096286,             0.00096286,             0.00096286
                    131,                0.59576,                 1.0028,                0.36007,                0.94649,                0.98836,                0.99653,                 0.9949,                0.81035,                0.91895,                0.92708,                0.89386,                0.56339,                0.60467,                  1.028,                0.29005,                0.97799,             0.00095736,             0.00095736,             0.00095736
                    132,                0.60533,                0.90945,                0.35654,                0.96344,                 0.9915,                      1,                0.99493,                0.80847,                0.90838,                0.91667,                0.86121,                0.56188,                0.60244,                 1.0626,                0.29192,                0.97491,             0.00095186,             0.00095186,             0.00095186
                    133,                0.58655,                0.96891,                0.34951,                 0.9412,                0.99156,                0.99475,                0.99479,                0.80566,                0.90446,                0.91583,                0.86043,                0.56809,                0.61969,                 1.0877,                0.28528,                0.99022,             0.00094636,             0.00094636,             0.00094636
                    134,                0.58337,                0.89446,                0.34739,                0.93293,                0.99153,                      1,                  0.995,                0.79129,                0.94942,                0.95833,                0.93019,                0.58933,                0.64986,                 1.1025,                0.29782,                0.99143,             0.00094085,             0.00094085,             0.00094085
                    135,                0.59264,                0.91758,                0.34196,                0.94418,                0.99024,                0.99653,                0.99493,                0.82237,                0.90698,                0.91319,                0.86118,                 0.5413,                0.60593,                 1.0265,                0.29713,                0.98383,             0.00093535,             0.00093535,             0.00093535
                    136,                0.61456,                0.94127,                0.34923,                0.96561,                0.98889,                0.99653,                0.99483,                0.81964,                0.90589,                0.91319,                0.86172,                0.53601,                0.59146,                 0.9883,                 0.2926,                0.97906,             0.00092985,             0.00092985,             0.00092985
                    137,                0.61393,                 1.0108,                 0.3555,                0.95406,                0.99129,                 0.9894,                0.99483,                 0.8069,                0.90655,                0.90841,                0.87212,                0.54649,                0.63334,                 1.0237,                0.30923,                 1.0029,             0.00092435,             0.00092435,             0.00092435
                    138,                 0.6192,                0.99268,                0.36218,                0.95308,                0.99583,                0.98958,                0.99446,                0.79195,                0.94011,                0.93403,                0.90883,                0.55107,                0.66394,                 1.0477,                 0.3387,                 1.0277,             0.00091885,             0.00091885,             0.00091885
                    139,                0.60181,                 0.9855,                0.36362,                0.95408,                0.97186,                0.99932,                 0.9941,                0.82967,                0.89007,                0.91628,                0.86895,                0.53919,                0.65835,                 1.0655,                0.32862,                 1.0142,             0.00091335,             0.00091335,             0.00091335
                    140,                0.59665,                0.99672,                0.37784,                0.93692,                0.98533,                0.97222,                0.99109,                 0.7986,                0.87301,                0.86111,                0.82333,                0.51288,                0.67231,                 1.1372,                0.34775,                 1.0185,             0.00090785,             0.00090785,             0.00090785
                    141,                 0.5978,                0.90577,                0.35597,                0.95659,                0.98311,                0.98028,                 0.9904,                0.79983,                0.85769,                0.85584,                0.79487,                0.50351,                0.67636,                 1.1302,                 0.3504,                 1.0212,             0.00090235,             0.00090235,             0.00090235
                    142,                0.60552,                0.97576,                0.36881,                0.95302,                0.99563,                0.98234,                0.99308,                0.82687,                0.92411,                0.91305,                0.87887,                0.55637,                0.66801,                 1.1266,                0.31395,                 1.0197,             0.00089685,             0.00089685,             0.00089685
                    143,                0.59315,                0.98589,                0.35946,                0.94771,                0.98389,                      1,                0.99479,                0.80983,                0.91415,                0.93056,                0.89267,                 0.5791,                0.62179,                 1.0932,                0.30834,                0.98598,             0.00089134,             0.00089134,             0.00089134
                    144,                0.63269,                0.96405,                0.36084,                0.96514,                0.98532,                0.99875,                0.99344,                0.80252,                0.90174,                0.91586,                0.87744,                0.57521,                0.62801,                 1.0561,                0.32454,                0.98665,             0.00088584,             0.00088584,             0.00088584
                    145,                0.59667,                0.89671,                0.36788,                0.94937,                0.98828,                0.99858,                0.99393,                0.80407,                0.89081,                0.90179,                0.86078,                0.56542,                0.61782,                 1.0488,                0.32174,                0.98049,             0.00088034,             0.00088034,             0.00088034
                    146,                0.58778,                0.94528,                0.35729,                0.94927,                0.98565,                0.99901,                0.99411,                0.81784,                0.88822,                0.90206,                 0.8754,                0.56056,                0.61746,                  1.091,                0.28992,                0.96568,             0.00087484,             0.00087484,             0.00087484
                    147,                 0.5842,                0.90121,                0.35079,                0.96065,                0.99223,                0.98532,                0.99358,                 0.8186,                0.87736,                0.90278,                0.88053,                0.57397,                 0.6107,                 1.0204,                0.29766,                0.96928,             0.00086934,             0.00086934,             0.00086934
                    148,                0.59295,                0.93564,                0.34841,                0.95301,                0.98026,                      1,                0.99452,                 0.8252,                0.89911,                0.91667,                 0.8917,                0.58227,                0.61299,                0.92253,                0.29308,                0.95742,             0.00086384,             0.00086384,             0.00086384
                    149,                0.60896,                0.95354,                0.36922,                0.94843,                0.99307,                      1,                 0.9949,                0.82686,                0.90096,                0.91667,                0.88741,                0.57221,                0.62991,                0.94879,                 0.2989,                0.97671,             0.00085834,             0.00085834,             0.00085834
                    150,                0.58587,                0.87402,                0.34774,                0.93008,                0.99309,                0.99451,                0.99479,                0.82448,                0.93745,                0.93947,                0.91979,                0.59654,                0.69916,                 1.0305,                 0.3069,                 1.0354,             0.00085284,             0.00085284,             0.00085284
                    151,                0.57784,                0.90528,                  0.357,                0.92592,                0.98132,                      1,                  0.995,                0.79679,                0.93952,                0.95833,                0.95257,                0.59909,                0.63426,                0.96254,                0.29496,                0.98733,             0.00084734,             0.00084734,             0.00084734
                    152,                0.58065,                 0.8653,                0.35125,                0.94513,                0.99272,                0.99846,                0.99486,                0.83395,                0.93697,                0.94294,                0.92853,                0.61049,                0.58756,                 1.0218,                0.27269,                0.97146,             0.00084184,             0.00084184,             0.00084184
                    153,                0.58121,                0.88294,                0.33786,                0.94728,                0.99114,                0.99653,                0.99458,                0.83568,                0.93551,                0.94097,                0.92812,                0.60539,                0.61767,                 1.1025,                0.27524,                0.99067,             0.00083633,             0.00083633,             0.00083633
                    154,                0.60187,                0.95624,                0.35647,                0.94611,                0.98797,                0.99653,                0.99348,                0.81983,                0.93241,                0.94097,                0.93016,                0.57167,                0.63574,                 1.0379,                 0.3122,                0.98213,             0.00083083,             0.00083083,             0.00083083
                    155,                0.60241,                0.90636,                0.36304,                0.94178,                0.98322,                      1,                0.99415,                0.82258,                0.89982,                0.91667,                0.88369,                0.53207,                0.60981,                 1.0059,                0.31103,                 0.9644,             0.00082533,             0.00082533,             0.00082533
                    156,                0.57235,                0.92369,                0.33932,                 0.9379,                0.98584,                      1,                0.99497,                0.79697,                0.90237,                0.91667,                0.89679,                0.58474,                0.60199,                 1.0491,                0.28964,                 0.9651,             0.00081983,             0.00081983,             0.00081983
                    157,                0.53662,                0.88337,                 0.3345,                0.91467,                0.98557,                      1,                0.99497,                0.79039,                0.90214,                0.91667,                0.89619,                0.57033,                0.59869,                 1.0434,                 0.2927,                0.96313,             0.00081433,             0.00081433,             0.00081433
                    158,                0.58569,                0.90863,                0.34702,                0.94728,                0.98727,                      1,                0.99497,                0.79616,                0.91798,                0.93056,                0.90356,                0.56869,                0.61093,                  1.005,                0.28822,                0.98052,             0.00080883,             0.00080883,             0.00080883
                    159,                0.57395,                0.83746,                0.33382,                0.92732,                0.99106,                      1,                0.99493,                 0.8274,                0.90774,                0.91667,                0.88128,                0.53472,                0.62004,                0.99095,                0.28909,                0.98476,             0.00080333,             0.00080333,             0.00080333
                    160,                0.55879,                0.87965,                 0.3376,                0.93076,                0.99162,                      1,                0.99493,                0.82557,                0.92211,                0.93056,                0.87862,                0.53925,                0.59655,                0.97164,                0.28123,                0.96107,             0.00079783,             0.00079783,             0.00079783
                    161,                0.54736,                0.84335,                0.32767,                0.92723,                0.99163,                      1,                0.99493,                0.82707,                0.93273,                0.92708,                0.89791,                0.54945,                0.59259,                0.97716,                0.28477,                0.95894,             0.00079233,             0.00079233,             0.00079233
                    162,                0.59599,                0.95005,                0.35118,                0.95332,                0.99229,                      1,                0.99493,                0.81535,                0.98077,                0.97222,                0.96646,                0.57591,                0.60813,                0.97129,                0.28882,                0.96394,             0.00078682,             0.00078682,             0.00078682
                    163,                0.57792,                0.91577,                0.36155,                0.94753,                0.99129,                0.99653,                0.99486,                0.80236,                0.96136,                0.95336,                0.94444,                0.58427,                0.61832,                0.90853,                0.30717,                0.95997,             0.00078132,             0.00078132,             0.00078132
                    164,                0.56506,                0.84564,                0.33936,                0.92713,                0.98767,                0.98611,                0.99414,                 0.8098,                0.93226,                0.93056,                 0.9236,                0.58695,                0.61695,                0.96373,                0.31527,                0.95757,             0.00077582,             0.00077582,             0.00077582
                    165,                0.56136,                0.85358,                0.32454,                0.92974,                0.98604,                0.99591,                0.99448,                0.82569,                0.90685,                0.90585,                0.88342,                0.57279,                0.59475,                0.95482,                0.30139,                0.95035,             0.00077032,             0.00077032,             0.00077032
                    166,                0.55522,                0.87848,                0.32724,                0.93788,                0.98809,                      1,                0.99406,                0.82063,                0.88438,                0.88889,                0.84064,                0.54604,                0.60178,                0.93022,                0.28519,                0.95678,             0.00076482,             0.00076482,             0.00076482
                    167,                0.55713,                0.87175,                0.33483,                0.93518,                0.99111,                      1,                 0.9936,                0.82576,                0.94954,                0.95833,                0.93107,                0.59096,                0.60796,                0.93946,                 0.2801,                0.96322,             0.00075932,             0.00075932,             0.00075932
                    168,                0.55321,                0.89283,                0.34014,                0.93796,                0.98946,                0.99983,                0.99377,                0.79077,                0.97553,                0.98611,                0.98162,                0.62722,                0.61349,                0.99618,                0.29075,                0.97469,             0.00075382,             0.00075382,             0.00075382
                    169,                0.55482,                0.88523,                0.33579,                0.93577,                0.98995,                0.99653,                0.99433,                 0.7976,                0.97607,                0.98264,                0.98251,                0.62269,                0.60351,                 1.0008,                0.28659,                 0.9648,             0.00074832,             0.00074832,             0.00074832
                    170,                0.56574,                0.87737,                0.34323,                0.94002,                0.99032,                0.99653,                0.99437,                 0.8292,                0.94867,                0.95486,                0.93243,                0.60407,                0.59238,                 1.0415,                0.29198,                0.96285,             0.00074282,             0.00074282,             0.00074282
                    171,                0.54156,                0.87816,                0.34034,                0.93023,                0.99127,                0.99983,                0.99483,                0.83553,                0.94957,                0.95833,                0.93804,                0.57542,                0.60323,                 1.0314,                0.28239,                0.97906,             0.00073731,             0.00073731,             0.00073731
                    172,                0.55081,                0.83583,                0.32697,                0.92279,                0.99079,                      1,                  0.995,                0.84143,                0.94897,                0.95833,                 0.9385,                0.56188,                0.60476,                 1.0208,                 0.2752,                0.98456,             0.00073181,             0.00073181,             0.00073181
                    173,                0.55164,                0.85301,                0.32582,                0.93668,                0.99115,                      1,                  0.995,                0.81726,                0.94947,                0.95833,                0.93274,                0.57193,                0.60249,                 1.0363,                0.26738,                0.99174,             0.00072631,             0.00072631,             0.00072631
                    174,                0.55592,                 0.8861,                 0.3237,                0.94262,                0.99639,                      1,                  0.995,                0.80416,                0.94075,                0.94444,                0.91581,                0.58625,                0.63299,                 1.0389,                0.27907,                0.99615,             0.00072081,             0.00072081,             0.00072081
                    175,                0.55349,                0.93078,                0.33469,                0.93207,                0.99374,                0.99912,                  0.995,                0.80896,                0.93807,                0.94369,                 0.9193,                0.57751,                0.64941,                0.99827,                0.28594,                 1.0027,             0.00071531,             0.00071531,             0.00071531
                    176,                0.54593,                0.83866,                0.31835,                0.93001,                0.99641,                0.99874,                  0.995,                0.81662,                0.89886,                0.90168,                 0.8649,                0.55074,                0.63148,                0.99779,                0.27343,                0.99441,             0.00070981,             0.00070981,             0.00070981
                    177,                0.54748,                0.85276,                0.32963,                0.92874,                0.99732,                0.99912,                  0.995,                0.81955,                0.89995,                0.90235,                0.86423,                0.55181,                0.62327,                0.96856,                 0.2698,                0.97811,             0.00070431,             0.00070431,             0.00070431
                    178,                0.55529,                 0.8839,                0.32264,                0.93125,                0.99721,                 0.9927,                  0.995,                0.81562,                0.92657,                 0.9239,                0.91127,                0.57578,                0.64846,                 1.0054,                0.27851,                0.99273,             0.00069881,             0.00069881,             0.00069881
                    179,                0.56563,                  0.878,                 0.3369,                0.94332,                0.99668,                      1,                  0.995,                0.81005,                0.94099,                0.94444,                 0.9344,                0.61626,                0.62801,                 1.0186,                0.26918,                0.98902,             0.00069331,             0.00069331,             0.00069331
                    180,                0.54517,                 0.9009,                 0.3134,                0.91876,                0.99729,                      1,                  0.995,                0.82051,                0.94169,                0.94444,                0.94011,                 0.6169,                0.61106,                0.97689,                0.26981,                0.97573,              0.0006878,              0.0006878,              0.0006878
                    181,                0.59188,                0.92345,                0.34901,                0.95387,                0.99703,                      1,                  0.995,                0.83031,                0.92758,                0.93056,                0.93054,                0.60518,                0.60346,                0.93506,                0.26442,                0.97255,              0.0006823,              0.0006823,              0.0006823
                    182,                0.56118,                0.86342,                0.33318,                 0.9346,                0.99349,                0.99653,                  0.995,                0.83081,                0.88584,                0.89931,                0.87251,                0.57424,                 0.6155,                0.94079,                0.27794,                0.98108,              0.0006768,              0.0006768,              0.0006768
                    183,                 0.5794,                0.89982,                 0.3348,                0.93665,                0.99062,                      1,                0.99479,                0.80946,                0.92126,                0.93056,                0.92934,                0.58936,                0.66525,                   1.07,                0.29212,                 1.0148,              0.0006713,              0.0006713,              0.0006713
                    184,                0.56037,                0.92483,                0.32439,                0.94222,                0.98887,                 0.9999,                0.99351,                0.82611,                0.91954,                 0.9305,                0.90369,                0.56767,                0.64491,                 1.0465,                0.30015,                0.99286,              0.0006658,              0.0006658,              0.0006658
                    185,                0.53406,                0.84616,                 0.3182,                0.93106,                0.98699,                0.99653,                 0.9936,                 0.8273,                 0.9037,                0.91319,                0.87461,                 0.5506,                0.62833,                 1.0325,                0.29242,                0.98058,              0.0006603,              0.0006603,              0.0006603
                    186,                0.54488,                0.90048,                0.31656,                0.93332,                0.99051,                      1,                0.99458,                0.82031,                0.90711,                0.91667,                0.87733,                0.55104,                0.58597,                0.95788,                0.26946,                0.96521,              0.0006548,              0.0006548,              0.0006548
                    187,                0.56461,                0.88087,                0.32124,                0.93199,                0.98958,                      1,                  0.995,                0.82473,                0.90627,                0.91667,                0.87885,                0.55434,                0.58462,                0.93807,                0.27384,                0.96402,              0.0006493,              0.0006493,              0.0006493
                    188,                 0.5327,                0.86239,                0.30532,                0.92035,                0.98859,                0.99968,                  0.995,                0.83412,                0.90504,                0.91667,                0.89147,                0.57948,                0.60226,                0.93424,                 0.2653,                0.97906,              0.0006438,              0.0006438,              0.0006438
                    189,                0.53809,                0.82647,                0.31878,                0.92032,                0.99391,                      1,                  0.995,                0.84322,                0.92428,                0.93056,                0.91278,                0.58107,                0.59294,                0.92885,                0.26005,                0.96721,             0.00063829,             0.00063829,             0.00063829
                    190,                0.51733,                0.79209,                0.30603,                0.90855,                0.99575,                      1,                  0.995,                0.84004,                0.94005,                0.94444,                0.91581,                0.61013,                0.58893,                0.94295,                0.25114,                0.95868,             0.00063279,             0.00063279,             0.00063279
                    191,                0.51973,                0.88846,                0.31404,                0.91797,                0.99801,                0.99997,                  0.995,                 0.8247,                0.94231,                0.94444,                0.91701,                0.61541,                0.61674,                0.96399,                0.25724,                0.98752,             0.00062729,             0.00062729,             0.00062729
                    192,                0.54759,                0.84678,                0.31233,                0.93165,                0.99793,                      1,                  0.995,                0.83563,                 0.9144,                0.91667,                0.87777,                0.59882,                0.62739,                0.99875,                0.25333,                0.99228,             0.00062179,             0.00062179,             0.00062179
                    193,                 0.5097,                0.79651,                0.29495,                0.93429,                0.99736,                      1,                  0.995,                0.83934,                0.91394,                0.91667,                0.87852,                0.58678,                0.61003,                0.98378,                 0.2425,                0.97437,             0.00061629,             0.00061629,             0.00061629
                    194,                0.54838,                0.89886,                0.32319,                0.91731,                0.98889,                      1,                  0.995,                 0.8492,                0.90562,                0.91667,                0.88142,                0.57843,                0.58304,                0.96743,                0.24695,                0.96362,             0.00061079,             0.00061079,             0.00061079
                    195,                0.51263,                0.78543,                0.30352,                0.91612,                0.99011,                      1,                  0.995,                 0.8421,                0.92072,                0.93056,                0.88885,                0.57897,                0.61156,                0.95936,                0.26717,                 0.9788,             0.00060529,             0.00060529,             0.00060529
                    196,                0.53654,                0.79576,                0.30857,                0.93063,                0.98798,                      1,                  0.995,                0.82664,                0.94628,                0.95833,                0.94106,                0.61128,                0.60071,                0.93505,                0.25336,                0.97768,             0.00059979,             0.00059979,             0.00059979
                    197,                0.53421,                0.81028,                0.30544,                0.92607,                0.99164,                      1,                  0.995,                0.83522,                0.94998,                0.95833,                0.94253,                0.61588,                0.58053,                 0.9395,                0.24633,                0.96593,             0.00059429,             0.00059429,             0.00059429
                    198,                0.54893,                0.88333,                0.32048,                0.93485,                0.99199,                      1,                  0.995,                0.86089,                0.95022,                0.95833,                0.94288,                0.57692,                0.56935,                0.92419,                0.24136,                0.96401,             0.00058878,             0.00058878,             0.00058878
                    199,                0.50222,                0.81002,                0.29134,                0.92172,                0.99389,                0.99984,                  0.995,                0.84663,                0.92426,                0.93056,                 0.8903,                0.56014,                0.54496,                0.93835,                0.24245,                0.94032,             0.00058328,             0.00058328,             0.00058328
                    200,                 0.5271,                 0.8364,                0.31045,                0.91624,                 0.9956,                      1,                  0.995,                0.83612,                0.95394,                0.95833,                0.94071,                 0.5782,                0.57105,                0.97815,                0.25255,                0.95763,             0.00057778,             0.00057778,             0.00057778
                    201,                 0.5226,                0.84954,                0.29686,                0.92798,                0.99588,                      1,                  0.995,                0.83725,                 0.9541,                0.95833,                0.94124,                0.58609,                0.59671,                 1.0398,                0.25905,                0.97033,             0.00057228,             0.00057228,             0.00057228
                    202,                0.51812,                0.81296,                0.30469,                0.91112,                0.99492,                      1,                  0.995,                0.83465,                0.92558,                0.93056,                0.90465,                0.57965,                0.58993,                0.98982,                 0.2418,                0.95907,             0.00056678,             0.00056678,             0.00056678
                    203,                 0.5307,                0.83614,                0.29577,                0.91162,                0.99759,                      1,                  0.995,                0.85097,                 0.9421,                0.94444,                0.91382,                0.58574,                  0.598,                0.93269,                0.24802,                0.98169,             0.00056128,             0.00056128,             0.00056128
                    204,                0.51475,                 0.7732,                0.29455,                0.92799,                0.99816,                      1,                  0.995,                 0.8426,                0.92886,                0.93056,                0.89973,                0.58305,                0.57441,                0.92525,                0.24274,                0.97374,             0.00055578,             0.00055578,             0.00055578
                    205,                 0.5316,                0.84115,                0.29796,                0.91856,                 0.9979,                      1,                  0.995,                0.84644,                0.95632,                0.95833,                0.93649,                0.59046,                0.57867,                0.92988,                0.24748,                0.97681,             0.00055028,             0.00055028,             0.00055028
                    206,                0.52723,                0.89685,                0.30579,                0.92244,                0.99747,                      1,                  0.995,                0.83001,                0.95586,                0.95833,                0.93615,                0.61134,                0.58051,                 0.9444,                0.24347,                 0.9643,             0.00054478,             0.00054478,             0.00054478
                    207,                0.50874,                0.81509,                0.29534,                0.90736,                0.99798,                      1,                  0.995,                0.82672,                0.97027,                0.97222,                0.96072,                0.61919,                0.58071,                0.93579,                0.24001,                0.95975,             0.00053927,             0.00053927,             0.00053927
                    208,                0.52197,                0.78212,                0.29104,                0.91374,                0.99846,                0.99896,                  0.995,                0.82787,                0.94305,                0.94344,                0.90847,                0.58979,                0.59568,                0.97949,                0.24682,                0.97859,             0.00053377,             0.00053377,             0.00053377
                    209,                0.51919,                0.86607,                 0.3014,                0.92138,                0.99823,                      1,                  0.995,                0.84437,                 0.9427,                0.94444,                 0.9082,                0.58918,                0.58206,                0.97066,                0.24952,                0.97517,             0.00052827,             0.00052827,             0.00052827
                    210,                0.49226,                0.77501,                0.28742,                0.90441,                0.99789,                      1,                  0.995,                0.83703,                0.94229,                0.94444,                0.91006,                0.58614,                0.57317,                0.97607,                0.24363,                0.96935,             0.00052277,             0.00052277,             0.00052277
                    211,                0.51388,                 0.7926,                0.29894,                0.90392,                0.99813,                      1,                  0.995,                  0.835,                0.94252,                0.94444,                0.91545,                0.58204,                0.57724,                0.98422,                0.23745,                0.97454,             0.00051727,             0.00051727,             0.00051727
                    212,                0.49618,                0.81464,                0.29082,                0.90041,                0.99879,                      1,                  0.995,                0.83474,                0.95709,                0.95833,                0.94279,                 0.5697,                0.59484,                   0.98,                0.23965,                0.98191,             0.00051177,             0.00051177,             0.00051177
                    213,                0.50625,                0.81222,                0.29787,                0.91307,                0.99886,                0.99868,                  0.995,                 0.8377,                0.95724,                0.95706,                0.94286,                0.57817,                0.59821,                0.98582,                0.24474,                0.97599,             0.00050627,             0.00050627,             0.00050627
                    214,                0.51059,                0.77434,                0.29363,                0.92184,                0.99204,                0.99306,                 0.9949,                0.83309,                0.92245,                0.92361,                0.90483,                0.57471,                0.62196,                 1.0165,                0.26615,                0.98038,             0.00050077,             0.00050077,             0.00050077
                    215,                 0.4952,                0.77685,                0.28642,                0.90671,                0.98847,                      1,                0.99479,                0.83659,                0.91958,                0.93056,                0.90681,                0.57303,                0.60592,                 1.0961,                0.25926,                0.98331,             0.00049527,             0.00049527,             0.00049527
                    216,                0.49556,                0.83961,                0.28726,                0.91398,                0.99187,                      1,                0.99479,                0.84157,                0.92254,                0.93056,                0.90273,                 0.5627,                0.59165,                  1.052,                0.25661,                0.97566,             0.00048976,             0.00048976,             0.00048976
                    217,                 0.4736,                0.77917,                0.28256,                0.90543,                0.99193,                      1,                0.99476,                0.83956,                0.93648,                0.94444,                0.91277,                0.56983,                0.58834,                 1.0225,                0.25657,                0.97106,             0.00048426,             0.00048426,             0.00048426
                    218,                0.48952,                0.81151,                0.28329,                0.91105,                0.99189,                      1,                0.99486,                0.83485,                 0.9503,                0.95833,                0.93456,                0.57353,                0.59599,                 1.0005,                0.26051,                0.98063,             0.00047876,             0.00047876,             0.00047876
                    219,                0.47679,                0.75861,                 0.2735,                0.89069,                0.99204,                      1,                0.99493,                0.83861,                0.93659,                0.94444,                0.90958,                0.57015,                 0.6039,                  1.001,                0.25856,                0.98013,             0.00047326,             0.00047326,             0.00047326
                    220,                0.47383,                0.78147,                0.28377,                0.89404,                0.99177,                      1,                0.99497,                0.84894,                0.93628,                0.94444,                0.91496,                0.58686,                0.61139,                 1.0164,                0.25284,                0.98785,             0.00046776,             0.00046776,             0.00046776
                    221,                0.49311,                0.78417,                0.29491,                0.91269,                0.99167,                      1,                0.99493,                0.82775,                0.95001,                0.95833,                0.93213,                0.59287,                0.62464,                 1.0364,                0.25901,                0.99275,             0.00046226,             0.00046226,             0.00046226
                    222,                0.50708,                0.80482,                0.29599,                0.91675,                0.99189,                      1,                  0.995,                0.82417,                0.93634,                0.94444,                0.90765,                0.57806,                 0.6139,                 1.0555,                0.25587,                0.99662,             0.00045676,             0.00045676,             0.00045676
