                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.67695,                0.95483,                0.42287,                0.94697,                0.97108,                      1,                0.99432,                0.78549,                0.87655,                0.90278,                0.83781,                0.53255,                0.64473,                0.92457,                0.35037,                0.98753,              0.0010729,              0.0010729,              0.0010729
                    111,                0.67916,                 1.0653,                0.42079,                0.94934,                0.99716,                0.99958,                  0.995,                0.80488,                0.89989,                0.90275,                0.84702,                0.54171,                 0.6527,                0.91354,                 0.3476,                0.97605,              0.0010674,              0.0010674,              0.0010674
                    112,                0.66469,                 1.0192,                 0.4152,                0.94093,                0.99779,                0.99653,                  0.995,                0.81996,                0.89997,                0.89931,                0.83277,                0.52764,                0.66361,                 1.0556,                0.36159,                0.99058,              0.0010619,              0.0010619,              0.0010619
                    113,                0.65862,                 1.0077,                0.40611,                0.93087,                0.99432,                0.99451,                0.99493,                 0.8178,                0.89712,                0.89751,                0.83434,                0.53099,                0.66939,                  1.045,                  0.375,                0.99169,              0.0010564,              0.0010564,              0.0010564
                    114,                 0.6492,                0.97769,                0.39319,                 0.9308,                0.99354,                0.98866,                0.99479,                0.82375,                0.92396,                0.91951,                0.87694,                 0.5345,                0.62684,                 0.9905,                0.37927,                0.97677,              0.0010509,              0.0010509,              0.0010509
                    115,                0.65283,                 1.0153,                0.40479,                0.93403,                0.99492,                0.98141,                 0.9944,                0.81448,                0.93937,                0.92601,                0.90105,                0.53687,                0.62987,                 1.0234,                0.39356,                0.98119,              0.0010454,              0.0010454,              0.0010454
                    116,                0.64455,                0.94498,                0.39871,                0.92895,                0.99342,                0.99306,                0.99486,                0.81232,                0.95164,                0.95139,                0.93695,                0.55929,                0.61263,                0.96793,                0.33123,                0.96532,              0.0010399,              0.0010399,              0.0010399
                    117,                0.62427,                0.93648,                0.37306,                0.91609,                0.99479,                      1,                0.99497,                0.82744,                0.95309,                0.95833,                0.93437,                0.55118,                0.63658,                0.95162,                0.32169,                0.97664,              0.0010344,              0.0010344,              0.0010344
                    118,                0.67115,                0.99101,                0.40546,                0.93388,                0.99318,                      1,                  0.995,                0.82109,                0.93771,                0.94444,                0.92023,                 0.5807,                0.66381,                0.93409,                0.35842,                0.99652,              0.0010289,              0.0010289,              0.0010289
                    119,                0.64147,                0.93624,                0.38897,                0.92677,                0.99216,                      1,                  0.995,                0.82077,                 0.9366,                0.94444,                0.92443,                0.58976,                 0.6349,                0.97185,                0.36228,                0.98487,              0.0010234,              0.0010234,              0.0010234
                    120,                0.63741,                0.95515,                0.38445,                0.92876,                0.99012,                      1,                0.99493,                0.82784,                0.89261,                0.90278,                0.86057,                0.54835,                0.64054,                0.93081,                0.35028,                0.98737,              0.0010179,              0.0010179,              0.0010179
                    121,                0.61334,                0.94074,                0.37788,                0.92286,                0.99046,                      1,                0.99493,                0.82624,                0.90682,                0.91667,                 0.8832,                 0.5568,                0.63677,                 0.9404,                0.35792,                0.98447,              0.0010124,              0.0010124,              0.0010124
                    122,                0.64761,                 1.0829,                0.40724,                0.92615,                0.99365,                      1,                0.99497,                0.82177,                  0.938,                0.94444,                0.90622,                0.54565,                0.64572,                 1.0175,                0.35503,                0.98167,              0.0010069,              0.0010069,              0.0010069
                    123,                0.61063,                0.92504,                0.37379,                0.92425,                0.99456,                      1,                0.99493,                0.82555,                0.92514,                0.93056,                 0.8849,                0.53889,                0.65878,                  1.054,                0.35222,                0.99502,              0.0010014,              0.0010014,              0.0010014
                    124,                0.58941,                0.88877,                0.36937,                0.90406,                0.99213,                      1,                0.99486,                0.81217,                0.90849,                0.91667,                0.86637,                0.53801,                0.67683,                 1.0346,                0.36477,                 1.0116,             0.00099587,             0.00099587,             0.00099587
                    125,                0.60424,                0.96107,                0.37977,                0.91257,                0.99325,                0.99653,                0.99486,                0.81259,                0.90956,                0.91319,                0.85992,                0.52108,                0.67982,                 1.0051,                 0.3607,                  1.014,             0.00099036,             0.00099036,             0.00099036
                    126,                0.65246,                0.98452,                0.38876,                0.90811,                0.98785,                0.98534,                0.99437,                0.82516,                0.90193,                0.90215,                0.86812,                0.52546,                0.67985,                0.97733,                0.35966,                 1.0253,             0.00098486,             0.00098486,             0.00098486
                    127,                0.63601,                0.96243,                 0.3914,                0.92253,                0.98154,                0.98391,                0.99405,                0.81447,                0.90979,                0.91522,                0.87782,                0.51995,                0.67625,                 0.9744,                0.35087,                  1.034,             0.00097936,             0.00097936,             0.00097936
                    128,                0.61766,                0.96516,                0.37818,                0.92046,                0.98624,                0.99764,                  0.995,                0.79729,                0.90482,                0.90278,                0.85675,                0.50818,                0.69169,                0.95678,                0.35256,                 1.0348,             0.00097386,             0.00097386,             0.00097386
                    129,                 0.6246,                 0.9564,                0.37598,                0.91896,                0.99265,                0.99818,                 0.9949,                0.80792,                 0.9366,                0.94289,                0.91246,                0.54428,                0.67747,                0.99244,                0.34765,                 1.0229,             0.00096836,             0.00096836,             0.00096836
                    130,                0.64357,                0.97046,                0.38659,                0.92035,                0.98572,                0.98958,                 0.9943,                 0.8125,                0.90221,                0.90625,                0.86447,                0.51533,                0.69035,                 1.1121,                0.36691,                 1.0219,             0.00096286,             0.00096286,             0.00096286
                    131,                0.63799,                0.95287,                0.38278,                0.91404,                0.98669,                0.99653,                0.99444,                0.79851,                0.90268,                0.91319,                0.85873,                0.50706,                0.70413,                 1.1716,                 0.3704,                 1.0246,             0.00095736,             0.00095736,             0.00095736
                    132,                0.63795,                 1.0279,                0.39647,                0.92832,                0.97588,                0.99522,                0.99426,                0.78415,                0.86358,                0.88499,                0.80557,                0.48618,                 0.7102,                 1.1556,                0.36914,                 1.0444,             0.00095186,             0.00095186,             0.00095186
                    133,                0.64572,                 0.9807,                0.38617,                0.93131,                 0.9768,                0.98928,                0.99419,                0.78138,                0.87057,                0.89981,                  0.826,                0.49786,                0.69623,                 1.1188,                0.36759,                 1.0281,             0.00094636,             0.00094636,             0.00094636
                    134,                0.66819,                 1.0052,                0.39387,                0.94854,                0.97367,                0.95291,                0.99115,                0.78341,                0.90345,                0.92701,                0.89079,                0.51705,                0.66882,                 1.1463,                0.38801,                 1.0154,             0.00094085,             0.00094085,             0.00094085
                    135,                0.63097,                0.88209,                 0.3669,                0.92584,                0.97126,                0.99391,                0.99479,                  0.797,                0.90073,                0.92496,                0.87374,                 0.5038,                0.68795,                 1.0717,                0.37288,                  1.028,             0.00093535,             0.00093535,             0.00093535
                    136,                 0.6151,                0.96427,                  0.374,                0.92273,                0.98551,                      1,                  0.995,                0.81685,                0.91569,                0.93056,                0.87791,                0.51408,                0.62766,                0.95034,                0.32494,                0.98713,             0.00092985,             0.00092985,             0.00092985
                    137,                0.58925,                0.92277,                0.35677,                0.91522,                0.98985,                      1,                  0.995,                0.82831,                0.92035,                0.93056,                0.87893,                0.52579,                0.61679,                0.94807,                0.32366,                 0.9813,             0.00092435,             0.00092435,             0.00092435
                    138,                 0.6311,                 1.0016,                0.36607,                0.92661,                0.99263,                      1,                0.99493,                0.81606,                0.93711,                0.94444,                0.89941,                0.54115,                0.65359,                 1.0332,                0.33284,                0.99855,             0.00091885,             0.00091885,             0.00091885
                    139,                0.62534,                0.94427,                0.37428,                0.90969,                 0.9852,                      1,                  0.994,                0.80339,                0.92554,                0.93056,                0.89422,                0.53752,                0.70497,                 1.0506,                0.36171,                 1.0185,             0.00091335,             0.00091335,             0.00091335
                    140,                0.60332,                0.91732,                0.37162,                0.90179,                0.98171,                0.99807,                0.99348,                0.80948,                0.92582,                0.94282,                0.90635,                0.53753,                 0.6849,                 1.0965,                0.37074,                 1.0025,             0.00090785,             0.00090785,             0.00090785
                    141,                 0.6218,                0.94129,                0.38416,                0.92155,                0.98459,                0.99866,                0.99404,                 0.8265,                0.90098,                0.91584,                 0.8672,                0.51953,                 0.6531,                 1.0799,                0.36604,                0.98526,             0.00090235,             0.00090235,             0.00090235
                    142,                0.63608,                0.99908,                0.38476,                0.90775,                0.98155,                0.98888,                0.99406,                0.82073,                0.88336,                0.89387,                0.85525,                0.51633,                0.66216,                 1.1195,                  0.399,                 1.0007,             0.00089685,             0.00089685,             0.00089685
                    143,                0.63208,                0.99842,                0.39309,                0.92466,                0.98871,                0.99477,                0.99437,                0.81871,                0.91893,                 0.9255,                0.88632,                0.53845,                0.66718,                 1.0151,                0.38214,                 1.0052,             0.00089134,             0.00089134,             0.00089134
                    144,                0.61815,                0.93851,                0.37121,                0.90772,                0.98424,                0.98682,                0.99419,                0.81777,                0.88784,                0.88975,                0.83495,                 0.5204,                0.68549,                0.95507,                0.37202,                 1.0106,             0.00088584,             0.00088584,             0.00088584
                    145,                0.61913,                0.98827,                0.38962,                0.92816,                0.99167,                0.98264,                0.99444,                0.80186,                0.89671,                0.91319,                0.85489,                0.53375,                0.67291,                0.97246,                0.37084,                 1.0007,             0.00088034,             0.00088034,             0.00088034
                    146,                0.64042,                0.99658,                0.38505,                0.92206,                0.99084,                      1,                  0.995,                0.78266,                0.92113,                0.93056,                0.87793,                0.53954,                0.65522,                  1.061,                0.34494,                 0.9892,             0.00087484,             0.00087484,             0.00087484
                    147,                0.61285,                0.96524,                0.36832,                 0.9086,                0.99135,                 0.9996,                  0.995,                 0.7951,                0.93575,                0.94434,                0.89999,                0.54904,                0.62293,                 1.0041,                0.32544,                0.97837,             0.00086934,             0.00086934,             0.00086934
                    148,                0.61469,                 0.9406,                0.36856,                 0.9003,                0.99341,                0.99875,                  0.995,                0.80971,                 0.9377,                0.94338,                0.89895,                0.55483,                0.60746,                 1.0279,                0.31375,                0.96958,             0.00086384,             0.00086384,             0.00086384
                    149,                 0.6121,                0.91299,                0.38056,                0.90998,                0.99425,                0.99884,                  0.995,                0.80581,                0.93856,                0.94345,                 0.9005,                0.54474,                0.60115,                 1.0274,                0.31926,                0.96399,             0.00085834,             0.00085834,             0.00085834
                    150,                0.60602,                0.90732,                0.35616,                0.90707,                0.99625,                      1,                0.99497,                0.82082,                0.94051,                0.94444,                0.90636,                0.57105,                0.63001,                 1.0448,                0.33572,                0.98394,             0.00085284,             0.00085284,             0.00085284
                    151,                0.62355,                0.90907,                0.36622,                0.92527,                0.99497,                      1,                  0.995,                0.82894,                0.92545,                0.93056,                0.88781,                 0.5473,                0.63798,                 1.0399,                0.33635,                0.99592,             0.00084734,             0.00084734,             0.00084734
                    152,                0.60287,                 0.9091,                0.36149,                0.90598,                0.99188,                      1,                  0.995,                 0.8187,                0.90856,                0.91667,                0.85654,                 0.5376,                 0.6466,                 1.0107,                0.32739,                 1.0025,             0.00084184,             0.00084184,             0.00084184
                    153,                0.61432,                0.89892,                0.34934,                0.90838,                0.98879,                      1,                  0.995,                0.81289,                0.90539,                0.91667,                0.85489,                0.52183,                0.65412,                 1.0054,                0.33135,                0.99744,             0.00083633,             0.00083633,             0.00083633
                    154,                0.63181,                0.97673,                0.37203,                0.92964,                0.98268,                      1,                0.99493,                0.81143,                0.92738,                0.94444,                0.89652,                0.53036,                0.65891,                0.98658,                0.34128,                0.99537,             0.00083083,             0.00083083,             0.00083083
                    155,                0.60156,                0.90451,                0.36745,                0.91124,                0.98483,                0.99906,                0.99497,                0.82186,                0.94302,                 0.9578,                0.92147,                0.55015,                0.64637,                 1.0067,                0.34927,                 0.9984,             0.00082533,             0.00082533,             0.00082533
                    156,                0.59329,                0.96919,                0.36743,                 0.9127,                0.98534,                      1,                0.99497,                0.82137,                0.90164,                0.91667,                0.85494,                0.52873,                0.63627,                0.91717,                0.32428,                0.99989,             0.00081983,             0.00081983,             0.00081983
                    157,                0.58075,                0.92242,                 0.3429,                 0.8902,                0.98433,                      1,                0.99497,                0.80833,                0.87321,                0.88889,                0.81459,                0.51529,                0.63767,                0.93122,                0.31824,                0.99621,             0.00081433,             0.00081433,             0.00081433
                    158,                0.60062,                0.90272,                 0.3509,                0.90292,                0.98621,                      1,                0.99479,                0.80484,                0.86134,                  0.875,                 0.7951,                0.52169,                0.61095,                0.92621,                0.31474,                0.98625,             0.00080883,             0.00080883,             0.00080883
                    159,                0.58328,                0.89529,                 0.3496,                0.90136,                0.98449,                      1,                0.99465,                0.82631,                0.90108,                0.91667,                 0.8564,                0.54097,                0.62679,                0.94236,                0.32603,                 0.9874,             0.00080333,             0.00080333,             0.00080333
                    160,                0.59963,                0.93825,                 0.3562,                0.91638,                0.98324,                      1,                0.99473,                0.81547,                0.89935,                0.91667,                0.85868,                0.53564,                  0.628,                0.92929,                0.33554,                0.98261,             0.00079783,             0.00079783,             0.00079783
                    161,                 0.5968,                0.91926,                0.35149,                  0.919,                 0.9868,                0.99785,                0.99479,                0.82328,                0.90315,                0.91518,                0.85585,                0.53293,                0.62367,                0.90843,                 0.3257,                0.98051,             0.00079233,             0.00079233,             0.00079233
                    162,                0.59194,                0.94379,                0.35985,                0.91112,                0.99251,                0.98585,                0.99463,                0.82203,                0.90652,                0.90278,                0.85307,                0.51069,                0.61128,                0.91415,                0.32493,                0.97541,             0.00078682,             0.00078682,             0.00078682
                    163,                 0.6025,                 0.8988,                0.34881,                0.90602,                0.99605,                0.98264,                0.99473,                0.82096,                0.93891,                0.92708,                0.89333,                 0.5245,                 0.6021,                0.93108,                0.32871,                0.96329,             0.00078132,             0.00078132,             0.00078132
                    164,                0.56438,                0.84478,                0.32678,                 0.9154,                0.99345,                0.99653,                  0.995,                0.81233,                0.93806,                0.94097,                0.90696,                0.56131,                0.60989,                0.97086,                0.32566,                0.96971,             0.00077582,             0.00077582,             0.00077582
                    165,                0.57176,                0.93091,                0.34876,                0.89282,                0.99546,                0.99653,                  0.995,                0.79961,                0.91144,                0.91319,                0.86398,                0.53593,                0.61577,                0.98582,                0.32529,                0.97272,             0.00077032,             0.00077032,             0.00077032
                    166,                0.62567,                0.95453,                 0.3721,                0.93103,                 0.9938,                0.99653,                  0.995,                0.81663,                 0.8819,                0.88542,                0.81058,                0.51214,                0.61559,                 1.0341,                 0.3247,                 0.9716,             0.00076482,             0.00076482,             0.00076482
                    167,                0.58891,                0.92752,                0.34642,                0.90935,                0.99176,                0.99653,                  0.995,                0.80558,                0.93626,                0.94097,                0.89966,                0.54318,                0.60233,                0.98644,                0.30711,                 0.9623,             0.00075932,             0.00075932,             0.00075932
                    168,                0.62272,                 1.0016,                0.36815,                0.92649,                0.99261,                0.99653,                  0.995,                0.81449,                0.90951,                0.91319,                0.85505,                0.53423,                0.63311,                 0.9676,                0.32563,                0.97663,             0.00075382,             0.00075382,             0.00075382
                    169,                0.56449,                0.81907,                0.33263,                0.90417,                0.98647,                0.99742,                  0.995,                0.81952,                  0.904,                0.91422,                0.85513,                0.53587,                0.64071,                 1.0068,                0.32259,                0.98295,             0.00074832,             0.00074832,             0.00074832
